Date,Close,High,Low,Open,Volume,Ticker
2016-03-01,12.423333168029785,13.063332557678223,12.180000305175781,12.949999809265137,100683000,TSLA
2016-03-02,12.555999755859375,12.567999839782715,12.100000381469727,12.248666763305664,72936000,TSLA
2016-03-03,13.049332618713379,13.161333084106445,12.281332969665527,12.552000045776367,72435000,TSLA
2016-03-04,13.402667045593262,13.60200023651123,13.166666984558105,13.199999809265137,97336500,TSLA
2016-03-07,13.685999870300293,13.979999542236328,13.15999984741211,13.178667068481445,79941000,TSLA
2016-03-08,13.506667137145996,13.833333015441895,13.479999542236328,13.566666603088379,62680500,TSLA
2016-03-09,13.914667129516602,13.958000183105469,13.519332885742188,13.63466739654541,48129000,TSLA
2016-03-10,13.678667068481445,14.219332695007324,13.378000259399414,14.0,77887500,TSLA
2016-03-11,13.833333015441895,13.961333274841309,13.688667297363281,13.862000465393066,50146500,TSLA
2016-03-14,14.34333324432373,14.447999954223633,14.042667388916016,14.176667213439941,60985500,TSLA
2016-03-15,14.555999755859375,14.597999572753906,14.100000381469727,14.284667015075684,47707500,TSLA
2016-03-16,14.795332908630371,14.838666915893555,14.468000411987305,14.533332824707031,52750500,TSLA
2016-03-17,15.092000007629395,15.233332633972168,14.666666984558105,14.764666557312012,56743500,TSLA
2016-03-18,15.515999794006348,15.631999969482422,15.204000473022461,15.273332595825195,70677000,TSLA
2016-03-21,15.887999534606934,15.991999626159668,15.666666984558105,15.689332962036133,79617000,TSLA
2016-03-22,15.616000175476074,15.932666778564453,15.503999710083008,15.814000129699707,64740000,TSLA
2016-03-23,14.838666915893555,15.648667335510254,14.802000045776367,15.4913330078125,74232000,TSLA
2016-03-24,15.183333396911621,15.259332656860352,14.333333015441895,14.385333061218262,74413500,TSLA
2016-03-28,15.350666999816895,15.654000282287598,15.0,15.440667152404785,58885500,TSLA
2016-03-29,15.342000007629395,15.491999626159668,15.022000312805176,15.326000213623047,60214500,TSLA
2016-03-30,15.12600040435791,15.699999809265137,15.100000381469727,15.672666549682617,60495000,TSLA
2016-03-31,15.317999839782715,15.82800006866455,15.000666618347168,15.28933334350586,120193500,TSLA
2016-04-01,15.839332580566406,16.52666664123535,15.550000190734863,16.32200050354004,239962500,TSLA
2016-04-04,16.465999603271484,16.808000564575195,16.242666244506836,16.607999801635742,202129500,TSLA
2016-04-05,17.031333923339844,17.104000091552734,16.0,16.03333282470703,149230500,TSLA
2016-04-06,17.69466781616211,17.849332809448242,16.89666748046875,16.931333541870117,175582500,TSLA
2016-04-07,17.14666748046875,17.95599937438965,16.96733283996582,17.76333236694336,132843000,TSLA
2016-04-08,16.67133331298828,17.38800048828125,16.534666061401367,17.366666793823242,110458500,TSLA
2016-04-11,16.661333084106445,17.266000747680664,16.35333251953125,16.733333587646484,137425500,TSLA
2016-04-12,16.521333694458008,16.786666870117188,16.242000579833984,16.633333206176758,86448000,TSLA
2016-04-13,16.968666076660156,17.03333282470703,16.488666534423828,16.567333221435547,73884000,TSLA
2016-04-14,16.790666580200195,17.12266731262207,16.73666763305664,16.866666793823242,61983000,TSLA
2016-04-15,16.96733283996582,16.97333335876465,16.607999801635742,16.753999710083008,56286000,TSLA
2016-04-18,16.92533302307129,17.220666885375977,16.777332305908203,16.815332412719727,64071000,TSLA
2016-04-19,16.4913330078125,16.95800018310547,16.083332061767578,16.874666213989258,95362500,TSLA
2016-04-20,16.6646671295166,16.910667419433594,16.100000381469727,16.417333602905273,77911500,TSLA
2016-04-21,16.55266761779785,16.726667404174805,16.46066665649414,16.599332809448242,41746500,TSLA
2016-04-22,16.916667938232422,16.933332443237305,16.380666732788086,16.592666625976562,56794500,TSLA
2016-04-25,16.788000106811523,17.158666610717773,16.71733283996582,16.867332458496094,55054500,TSLA
2016-04-26,16.916000366210938,17.048667907714844,16.625999450683594,16.803333282470703,48357000,TSLA
2016-04-27,16.764667510986328,17.0,16.626667022705078,16.850000381469727,48087000,TSLA
2016-04-28,16.513999938964844,16.89533233642578,16.496000289916992,16.656667709350586,37785000,TSLA
2016-04-29,16.05066680908203,16.562000274658203,15.854000091552734,16.542667388916016,81207000,TSLA
2016-05-02,16.1200008392334,16.21266746520996,15.654666900634766,16.100000381469727,57658500,TSLA
2016-05-03,15.48799991607666,15.927332878112793,15.441332817077637,15.824000358581543,64533000,TSLA
2016-05-04,14.837332725524902,15.630666732788086,14.69333267211914,15.352666854858398,130507500,TSLA
2016-05-05,14.10200023651123,15.242667198181152,13.986000061035156,15.230667114257812,168822000,TSLA
2016-05-06,14.328666687011719,14.424667358398438,13.87399959564209,14.057999610900879,85278000,TSLA
2016-05-09,13.928000450134277,14.40999984741211,13.786666870117188,14.381333351135254,71646000,TSLA
2016-05-10,13.912667274475098,13.964667320251465,13.666666984558105,13.83666706085205,61059000,TSLA
2016-05-11,13.93066692352295,14.36533260345459,13.736666679382324,13.839332580566406,77428500,TSLA
2016-05-12,13.8186674118042,14.111332893371582,13.577333450317383,14.095999717712402,54757500,TSLA
2016-05-13,13.840666770935059,14.079999923706055,13.779999732971191,13.85200023651123,42342000,TSLA
2016-05-16,13.88599967956543,14.210000038146973,13.861332893371582,13.876667022705078,44241000,TSLA
2016-05-17,13.644000053405762,13.98799991607666,13.601332664489746,13.936667442321777,42654000,TSLA
2016-05-18,14.07800006866455,14.354000091552734,13.850000381469727,13.94333267211914,84262500,TSLA
2016-05-19,14.347332954406738,14.452667236328125,13.819999694824219,14.2413330078125,102994500,TSLA
2016-05-20,14.685333251953125,14.703332901000977,14.423333168029785,14.465999603271484,135106500,TSLA
2016-05-23,14.414667129516602,14.84000015258789,14.390666961669922,14.657999992370605,76537500,TSLA
2016-05-24,14.52733325958252,14.582667350769043,14.345333099365234,14.4399995803833,45207000,TSLA
2016-05-25,14.638667106628418,14.757332801818848,14.434000015258789,14.52733325958252,46902000,TSLA
2016-05-26,15.008000373840332,15.017333030700684,14.603333473205566,14.699999809265137,61086000,TSLA
2016-05-27,14.869333267211914,15.062000274658203,14.716667175292969,14.999333381652832,54754500,TSLA
2016-05-31,14.881999969482422,14.983332633972168,14.766667366027832,14.869333267211914,41835000,TSLA
2016-06-01,14.637332916259766,14.826666831970215,14.459333419799805,14.76533317565918,44740500,TSLA
2016-06-02,14.597332954406738,14.660667419433594,14.473999977111816,14.63933277130127,30492000,TSLA
2016-06-03,14.599332809448242,14.795999526977539,14.534000396728516,14.666666984558105,33435000,TSLA
2016-06-06,14.711999893188477,14.726667404174805,14.363332748413086,14.533332824707031,33742500,TSLA
2016-06-07,15.489333152770996,15.629332542419434,14.767999649047852,14.815999984741211,93204000,TSLA
2016-06-08,15.701333045959473,16.05666732788086,15.507332801818848,15.58666706085205,89580000,TSLA
2016-06-09,15.290666580200195,15.688667297363281,15.137332916259766,15.665332794189453,67381500,TSLA
2016-06-10,14.586000442504883,15.197999954223633,14.561332702636719,15.159333229064941,90399000,TSLA
2016-06-13,14.524666786193848,15.0513334274292,14.510666847229004,14.633333206176758,62895000,TSLA
2016-06-14,14.330666542053223,14.813332557678223,14.16866683959961,14.592000007629395,53703000,TSLA
2016-06-15,14.513333320617676,14.793333053588867,14.342000007629395,14.463333129882812,43627500,TSLA
2016-06-16,14.528667449951172,14.53600025177002,14.233332633972168,14.494667053222656,36604500,TSLA
2016-06-17,14.364666938781738,14.666000366210938,14.300000190734863,14.52066707611084,46689000,TSLA
2016-06-20,14.646666526794434,14.916666984558105,14.548666954040527,14.633333206176758,53332500,TSLA
2016-06-21,14.640666961669922,14.838000297546387,14.587332725524902,14.711999893188477,67935000,TSLA
2016-06-22,13.11066722869873,13.729999542236328,13.050000190734863,13.29800033569336,356136000,TSLA
2016-06-23,13.09333324432373,13.170000076293945,12.808667182922363,13.045999526977539,151960500,TSLA
2016-06-24,12.876667022705078,13.008000373840332,12.648667335510254,12.670000076293945,105397500,TSLA
2016-06-27,13.236666679382324,13.253999710083008,12.524666786193848,12.723999977111816,108081000,TSLA
2016-06-28,13.452667236328125,13.603333473205566,13.293999671936035,13.459333419799805,93186000,TSLA
2016-06-29,14.012666702270508,14.118666648864746,13.533332824707031,13.675333023071289,89923500,TSLA
2016-06-30,14.152000427246094,14.233332633972168,13.934666633605957,14.197999954223633,72646500,TSLA
2016-07-01,14.433333396911621,14.549332618713379,13.733332633972168,13.742667198181152,81000000,TSLA
2016-07-05,14.26533317565918,14.302666664123535,13.866666793823242,13.982000350952148,77629500,TSLA
2016-07-06,14.295999526977539,14.34866714477539,13.933333396911621,14.0,73798500,TSLA
2016-07-07,14.395999908447266,14.541333198547363,14.200667381286621,14.206666946411133,54180000,TSLA
2016-07-08,14.45199966430664,14.654000282287598,14.300000190734863,14.520000457763672,61122000,TSLA
2016-07-11,14.985333442687988,15.118666648864746,14.633999824523926,14.663999557495117,81447000,TSLA
2016-07-12,14.976667404174805,15.166666984558105,14.881333351135254,14.9399995803833,68569500,TSLA
2016-07-13,14.835332870483398,15.03933334350586,14.685999870300293,15.033332824707031,53506500,TSLA
2016-07-14,14.768667221069336,14.996000289916992,14.736666679382324,14.874667167663574,40137000,TSLA
2016-07-15,14.69333267211914,14.850000381469727,14.642666816711426,14.834667205810547,33513000,TSLA
2016-07-18,15.083333015441895,15.13933277130127,14.553333282470703,14.642666816711426,51181500,TSLA
2016-07-19,15.017333030700684,15.273332595825195,14.983332633972168,15.0,46726500,TSLA
2016-07-20,15.223999977111816,15.319999694824219,15.0,15.097999572753906,38527500,TSLA
2016-07-21,14.699999809265137,15.1899995803833,14.606666564941406,15.066666603088379,66430500,TSLA
2016-07-22,14.817999839782715,14.966667175292969,14.592000007629395,14.799332618713379,38695500,TSLA
2016-07-25,15.333999633789062,15.425999641418457,14.758000373840332,14.817999839782715,67360500,TSLA
2016-07-26,15.300666809082031,15.333333015441895,15.020000457763672,15.179332733154297,51450000,TSLA
2016-07-27,15.232666969299316,15.557332992553711,15.128000259399414,15.28933334350586,43335000,TSLA
2016-07-28,15.37399959564209,15.383999824523926,15.106666564941406,15.196666717529297,36286500,TSLA
2016-07-29,15.652667045593262,15.685333251953125,15.349332809448242,15.380000114440918,46062000,TSLA
2016-08-01,15.333999633789062,15.775333404541016,15.291999816894531,15.699999809265137,60244500,TSLA
2016-08-02,15.146666526794434,15.324666976928711,14.760000228881836,15.291333198547363,59016000,TSLA
2016-08-03,15.052666664123535,15.313332557678223,14.947333335876465,15.157999992370605,58317000,TSLA
2016-08-04,15.37399959564209,15.390666961669922,14.803333282470703,15.045999526977539,62205000,TSLA
2016-08-05,15.335332870483398,15.466667175292969,15.15999984741211,15.333333015441895,48078000,TSLA
2016-08-08,15.077333450317383,15.30666732788086,15.072667121887207,15.199999809265137,33954000,TSLA
2016-08-09,15.272000312805176,15.435999870300293,15.109999656677246,15.121333122253418,33117000,TSLA
2016-08-10,15.043333053588867,15.324666976928711,14.974666595458984,15.215999603271484,35074500,TSLA
2016-08-11,14.994000434875488,15.171333312988281,14.894000053405762,15.07800006866455,28213500,TSLA
2016-08-12,15.040666580200195,15.109999656677246,14.935999870300293,15.02733325958252,27202500,TSLA
2016-08-15,15.03933334350586,15.300000190734863,14.995332717895508,15.067999839782715,30514500,TSLA
2016-08-16,14.907333374023438,15.145999908447266,14.894000053405762,15.03266716003418,34006500,TSLA
2016-08-17,14.88266658782959,14.988666534423828,14.853333473205566,14.95533275604248,26806500,TSLA
2016-08-18,14.900667190551758,15.043999671936035,14.81933307647705,14.921333312988281,25717500,TSLA
2016-08-19,15.0,15.011333465576172,14.835332870483398,14.902667045593262,24892500,TSLA
2016-08-22,14.862000465393066,15.007332801818848,14.845333099365234,14.944666862487793,30982500,TSLA
2016-08-23,14.989333152770996,15.232666969299316,14.853333473205566,14.954667091369629,71766000,TSLA
2016-08-24,14.841333389282227,15.143333435058594,14.814666748046875,15.136667251586914,38560500,TSLA
2016-08-25,14.730667114257812,14.920000076293945,14.718000411987305,14.87399959564209,26437500,TSLA
2016-08-26,14.666000366210938,14.857333183288574,14.588000297546387,14.809332847595215,33585000,TSLA
2016-08-29,14.346667289733887,14.69333267211914,14.333333015441895,14.676667213439941,48994500,TSLA
2016-08-30,14.089332580566406,14.407333374023438,14.034667015075684,14.407333374023438,47533500,TSLA
2016-08-31,14.133999824523926,14.173333168029785,13.90999984741211,14.028667449951172,49147500,TSLA
2016-09-01,13.38466739654541,14.073332786560059,13.366666793823242,13.934000015258789,119146500,TSLA
2016-09-02,13.185333251953125,13.546667098999023,13.079999923706055,13.488666534423828,89661000,TSLA
2016-09-06,13.522000312805176,13.550000190734863,13.266667366027832,13.267999649047852,65859000,TSLA
2016-09-07,13.447333335876465,13.766667366027832,13.380666732788086,13.699999809265137,54613500,TSLA
2016-09-08,13.157333374023438,13.326000213623047,13.090666770935059,13.303333282470703,50668500,TSLA
2016-09-09,12.964667320251465,13.32800006866455,12.91333293914795,13.272666931152344,56355000,TSLA
2016-09-12,13.220000267028809,13.424667358398438,12.9399995803833,13.0,55728000,TSLA
2016-09-13,13.069999694824219,13.232666969299316,12.896666526794434,13.137332916259766,53841000,TSLA
2016-09-14,13.093999862670898,13.194666862487793,12.990667343139648,13.050000190734863,33817500,TSLA
2016-09-15,13.361332893371582,13.501333236694336,13.09333324432373,13.099332809448242,46158000,TSLA
2016-09-16,13.69333267211914,13.713333129882812,13.266667366027832,13.361332893371582,46617000,TSLA
2016-09-19,13.755999565124512,13.961999893188477,13.666666984558105,13.800000190734863,34492500,TSLA
2016-09-20,13.642666816711426,13.850000381469727,13.593999862670898,13.789999961853027,36157500,TSLA
2016-09-21,13.6813325881958,13.800000190734863,13.437333106994629,13.758000373840332,39502500,TSLA
2016-09-22,13.76200008392334,13.8186674118042,13.533332824707031,13.760000228881836,35743500,TSLA
2016-09-23,13.829999923706055,14.01200008392334,13.711333274841309,13.732666969299316,43578000,TSLA
2016-09-26,13.932666778564453,14.066666603088379,13.766667366027832,13.766667366027832,35916000,TSLA
2016-09-27,13.720666885375977,13.998666763305664,13.640666961669922,13.976667404174805,50598000,TSLA
2016-09-28,13.751333236694336,13.883333206176758,13.684000015258789,13.833999633789062,31326000,TSLA
2016-09-29,13.380000114440918,13.821999549865723,13.371999740600586,13.706666946411133,40905000,TSLA
2016-09-30,13.60200023651123,13.665332794189453,13.303333282470703,13.480667114257812,38794500,TSLA
2016-10-03,14.24666690826416,14.378000259399414,13.883333206176758,14.153332710266113,89998500,TSLA
2016-10-04,14.093999862670898,14.221332550048828,13.921333312988281,14.206666946411133,53122500,TSLA
2016-10-05,13.897333145141602,14.210000038146973,13.874667167663574,14.149333000183105,28162500,TSLA
2016-10-06,13.399999618530273,13.61400032043457,13.347332954406738,13.497332572937012,70551000,TSLA
2016-10-07,13.107333183288574,13.421333312988281,13.053333282470703,13.399999618530273,52395000,TSLA
2016-10-10,13.396666526794434,13.609333038330078,13.310667037963867,13.423333168029785,49744500,TSLA
2016-10-11,13.34000015258789,13.479999542236328,13.220666885375977,13.456666946411133,34926000,TSLA
2016-10-12,13.434000015258789,13.592000007629395,13.361332893371582,13.396666526794434,29560500,TSLA
2016-10-13,13.349332809448242,13.393333435058594,13.136667251586914,13.366666793823242,37419000,TSLA
2016-10-14,13.100666999816895,13.428667068481445,13.08666706085205,13.37733268737793,64048500,TSLA
2016-10-17,12.93066692352295,13.22599983215332,12.800000190734863,13.136667251586914,68311500,TSLA
